Yield_Pass_Fail,Sensor#60,Sensor#248,Sensor#520,Sensor#104,Sensor#349,Sensor#469,Sensor#289,Sensor#65,Sensor#206,Sensor#572,Sensor#386,Sensor#131,Sensor#34,Sensor#66,Sensor#511,Sensor#478,Sensor#113,Sensor#563,Sensor#20,Sensor#342,Sensor#378,Sensor#127,Sensor#427,Sensor#154,Sensor#347,Sensor#426,Sensor#22,Sensor#29,Sensor#125,Sensor#346,Sensor#153,Sensor#406,Sensor#574,Sensor#183,Sensor#123,Sensor#283,Sensor#130,Sensor#571,Sensor#417,Sensor#288,Sensor#453,Sensor#578,Sensor#32,Sensor#291,Sensor#71,Sensor#42,Sensor#39,Sensor#421,Sensor#211,Sensor#156
0,-1.6436,0,0,-0.0078,0.0202,0,0.0043,21.6436,10.41,2.1541,0,0.7639,8.2823,26.254,47.36,7.076,0,261.24,12.601,3.2738,0.0017,3.342,1.2856,0.0125,2.332,4.7843,-5539.5,73.7,15.72,6.1004,0.4594,0.0242,0.2385,15.7,4.756,0.0048,0.0473,535.0991,5.0622,0.1363,4.8738,11.0714,3.3776,0.0732,621.9918,3.409,86.6699,1.4712,0.0712,0.37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.0109,0.0227,0,0.0035,0,0,1.7909,0,0.7772,8.662,0,68.5714,0,0,270.768,12.6278,0,0.0019,2.589,1.1275,0.011,0,5.3922,-5521,69.5333,16.07,0,0.5149,0.0102,1.0166,11,4.137,0.0061,0.2838,495.3682,3.8342,0.149,5.0911,56.764,3.3552,0.0858,0,2.743,86.2277,1.8644,0.0948,0.32
1,22.4382,0.0259,5.5848,-0.0086,0.0176,17.1137,0.0057,17.5618,9.23,1.6951,0.0064,0.6909,8.5218,20.3988,48.8372,6.1088,0.4643,0,12.4337,2.783,0.0014,2.647,1.7694,0.0171,2.3918,11.1459,-5278,68.3222,15.85,4.8405,1.1013,0.0203,0.1566,6.97,4.631,0.0097,0.4258,535.83,3.7439,0.3281,5.8981,9.2356,3.3554,0.1571,618.22,3.645,87.0459,3.0222,0.0606,0.49
0,0,0.0154,3.3404,-0.0115,0.0172,0,0.0054,0,0,2.3952,0.004,0.7101,8.7199,0,26.1723,0,0.462,0,12.5553,0,0.002,2.588,1.6595,0.0161,0,8.4214,-6624.5,71.3333,15.99,0,0.872,0.0102,0.188,12.62,4.361,0.0085,-0.6623,534.6782,2.4633,0.2345,5.1184,7.8488,4.5282,0.0511,0,3.102,86.7612,2.6258,0.0631,0.2
0,0.2573,0.0138,2.9619,-0.0095,0.0196,0,0.004,19.7427,12.55,2.087,0.0041,0.6786,8.659,25.518,57.971,8.6821,0.4656,264.43,12.5494,3.8771,0.0017,3.955,1.2046,0.0117,2.7646,6.2625,-5232.25,67.2889,15.99,4.9307,0.6363,0.0117,0.327,11.82,5.261,0.006,-0.5677,535.3318,2.6538,0.1793,5.3122,15.6692,3.3009,0.0513,615.7736,2.864,86.8196,1.802,0.0654,0.21
0,8.0636,0.0216,4.6622,-0.0067,0.0244,77.2606,0.0046,31.9364,9.01,2.1227,0.0053,0.7138,8.872,39.8719,56.7164,6.2537,0.4626,262.798,12.6202,2.4236,0.0016,2.617,1.4282,0.0139,3.1039,3.7456,-4781.5,67.7222,15.72,2.5635,0.3777,0.0322,0.4387,9.7,4.147,0.0079,-0.1892,535.7864,4.1538,0.1118,3.8012,20.6678,3.4074,0.168,628.6464,3.141,87.0389,2.4536,0.0815,0.59
0,6.3491,0,0,-0.0084,0.0206,161.2829,0.0039,13.6509,5.53,1.917,0,0.8285,8.8424,16.3432,48.8095,3.6306,0,275.65,12.5108,1.5858,0.0012,2.931,1.1453,0.0112,3.0692,2.2137,-5606.25,68.0889,15.81,7.8071,0.2333,0.0264,0.2634,18.99,3.102,0.0058,0.0473,531.52,2.5912,0.0789,5.1196,13.7383,3.4616,0.1102,615.26,0.042,86.8271,1.8594,0.0743,0.37
0,2.6873,0.2386,50.1942,-0.0149,0.0168,222.9026,0.0031,17.3127,5.27,1.994,0.0596,0.7677,8.6005,21.6739,48.4441,3.6244,0.4753,0,12.4673,1.6555,0.0017,2.703,0.9634,0.0094,3.0337,3.262,-5761,68.5556,15.83,3.1953,0.3362,0.0117,0.2626,13.53,3.23,0.004,0.7569,533.5309,3.4632,0.0992,4.282,13.1687,3.3956,0.0498,626.8518,0.5442,86.6618,1.3187,0.0654,0.21
0,-0.3327,0.0302,6.4895,-0.0126,0.0173,0,0.0037,20.3327,7.65,2.4691,0.008,0.8244,8.8384,24.1854,73.6634,5.0396,0.4659,265.234,12.5302,2.2372,0.0015,2.768,1.1405,0.0111,141.0542,9.9477,-6336,69.5889,15.88,138.8172,0.9974,0.0328,0.8335,11.62,2.854,0.0063,-0.9461,410.2409,2.3102,0.2661,4.9736,33.7554,4.6452,0.0584,638.9927,3.692,87.0242,1.9872,0.0541,0.24
0,3.8,0.0167,3.6473,-0.009,0.018,104.4737,0.0036,16.2,9.7,2.199,0.0048,0.7527,8.6005,22.7395,46.473,6.7676,0.459,0,12.4333,3.2173,0.002,2.892,1.152,0.0112,2.9207,2.9335,-6347,69.2667,15.95,6.7097,0.3088,0.0098,0.3361,12.22,3.523,0.0069,-0.9461,534.8518,3.928,0.0916,5.3991,15.2829,4.6397,0.1211,614.6582,0.5442,86.6618,2.2527,0.074,0.5
0,2.74,0.0132,2.8664,-0.0092,0.0262,323.3577,0.0028,17.26,5.88,2.0862,0.0035,0.8207,8.7696,24.5728,56.445,4.2038,0.4617,253.188,12.488,1.6436,0.0011,2.737,0.8468,0.0082,0,13.4596,-6453,68.7,15.95,0,1.154,0.0106,0.2627,13.69,3.208,0.0026,0.2365,535.4364,3.1572,0.3361,5.2322,12.593,4.7156,0.0697,617.8582,3.317,86.5639,0.7693,0.0993,0.25
0,-5.55,0,0,-0.0078,0.0226,104.5045,0.0048,25.55,3.53,1.8034,0,0.7403,8.8215,33.3616,39.6166,2.4673,0,264.272,12.4694,1.0409,0.0015,2.608,1.5465,0.015,0,2.2133,-5477,70.5333,16.07,0,0.2156,0.0104,0.228,6.43,4.25,0.0072,-0.7569,529.2564,3.8342,0.0692,5.257,12.6429,3.4486,0.116,613.5473,3.136,86.4386,2.2371,0.09,0.66
0,-1.7336,0,0,-0.0098,0.0194,291.8721,0.0039,21.7336,4.99,1.9363,0,0.7154,9.1526,29.4636,40.9731,3.454,0,263.19,9.8773,1.2919,0.0009,2.521,1.2286,0.0119,2.7069,4.9271,-5200.25,71.7889,15.74,6.0041,0.4845,0.0084,0.2938,11.62,4.033,0.0056,-0.5204,531.3091,2.6887,0.1374,4.2864,15.1731,3.3887,2.4894,619.5527,2.114,86.1978,1.7324,0.0619,11.492
0,3.5945,0.043,9.3009,-0.0095,0.0252,124.3551,0.0045,16.4055,9.1,2.3461,0.0101,0.7402,9.131,24.9991,32.6316,6.0911,0.4618,266.494,12.4349,2.5537,0.0021,2.641,1.3943,0.0135,0,4.3601,-5578.75,70.1667,15.79,0,0.4214,0.0354,0.4327,7.53,4.853,0.0088,-0.8988,533.3882,9.5826,0.1241,5.7824,18.4445,3.3818,0.0584,608.4891,3.312,86.7486,2.7616,0.0969,0.22
0,-1.1727,0.0515,11.1066,-0.0114,0.0217,696.6667,0.0024,21.1727,6.64,2.0854,0.0151,0.8037,8.7646,26.7245,64.8412,4.338,0.4639,251.434,12.4804,2.2329,0.0012,2.92,0.7625,0.0075,0,4.2796,-5293,67.4667,15.77,0,0.4125,0.0335,0.3551,13.34,2.865,0.004,-2.647,531.8136,5.1311,0.128,6.4604,17.0283,3.4379,0.0673,623.4555,3.149,86.6219,1.1543,0.0726,0.25
0,36.3682,0.0783,16.5438,-0.0098,0.016,292.7834,0.0043,16.63,130.78,2.2819,0.0201,0.6852,8.8505,30.3896,68.2803,122.4063,0.4731,266.03,12.5478,52.3338,0.0021,2.377,1.3557,0.0131,155.088,11.2328,-6334.5,69.8,15.74,152.9228,1.1107,0.0109,0.6288,7.53,4.062,0.0052,-0.6623,538.3864,4.5648,0.2972,5.0445,27.5549,4.6558,0.0716,610.93,2.906,86.8482,1.6622,0.057,0.23
0,5.1,0,0,-0.0097,0.0245,112.1569,0.0026,14.9,8.17,2.3094,0,0.8162,8.5687,20.5007,28.7179,5.4442,0,249.024,12.4655,2.515,0.0019,2.72,0.8043,0.0078,0,3.869,-6415.25,68.5444,15.97,0,0.3592,0.0122,0.3263,9.34,3.438,0.0026,0.0473,534.8727,4.9747,0.1105,6.0435,14.1281,4.6422,0.0655,608.9627,3.186,87.032,0.7348,0.0846,0.27
0,-0.2036,0.0227,4.9589,-0.0117,0.0233,0,0.0018,20.2036,4.95,2.1448,0.0065,0.822,8.3591,25.7144,44.397,3.2689,0.4573,248.668,12.5429,1.6673,0.0024,2.822,0.5468,0.0054,0,11.6119,-5619,72.3444,15.89,0,1.0796,0.0437,0.497,5.61,3.202,0.0033,-1.56,532.0973,2.7062,0.3161,6.5624,23.1735,3.3152,0.0582,616.2455,3.054,86.9351,0.9951,0.097,0.22
0,5.78,0.2529,56.1185,-0.0112,0.034,54.6713,0.007,14.22,10.83,2.4452,0.0401,0.6383,8.6406,21.9792,39.3296,7.2905,0.4507,0,12.4759,3.1085,0.0013,2.738,2.1467,0.0206,0,10.5043,-6459.75,69.4222,15.9,0,0.9968,0.0212,0.3258,7.09,4.461,0.0095,0,531.0309,4.5746,0.2926,4.4424,13.3242,4.6711,0.1847,619.29,2.543,86.6776,2.9301,0.1037,0.63
0,14.7345,0.0162,3.4814,-0.009,0.023,23.8216,0.0021,25.2655,7.35,2.2994,0.0051,0.8258,9.4043,34.3528,68.0614,5.0284,0.4649,0,12.4492,2.4904,0.0016,2.791,0.6164,0.006,1.9561,10.3075,-5313.5,69.6556,15.85,6.4897,1.0358,0.0293,0.3821,9.51,3.074,0.0033,-0.8042,532.0082,3.2218,0.2791,5.5414,16.6149,3.4174,0.0901,610.2245,4.021,86.8908,0.9893,0.0778,0.34
0,-2.6109,0,0,-0.0123,0.0151,277.2981,0.0018,22.6109,3.84,2.1448,0,0.822,8.5571,28.0428,31.7073,2.5503,0,264.272,12.5429,1.3464,0.0017,2.822,0.557,0.0055,0,3.6523,-5621,75.5889,15.89,0,0.3648,0.0437,0.497,3.17,3.202,0.0024,-1.56,532.0973,2.812,0.1257,5.2289,23.1735,3.4264,0.0582,615.07,2.791,87.2353,0.728,0.0508,0.22
0,1.1782,0.024,5.2755,-0.0068,0.0228,335.2623,0.0028,18.8218,9.79,1.8891,0.0064,0.6764,8.7418,20.0249,90.5109,6.4326,0.4552,0,12.4784,2.7757,0.0015,2.708,0.9178,0.009,1.3597,6.1217,-5372.25,68.2222,15.9,6.06,0.6597,0.0119,0.1958,11.83,4.809,0.0045,-0.1419,532.7309,3.3968,0.1915,6.5961,10.3628,3.5158,0.0625,626.5164,2.508,86.5759,1.4277,0.0777,0.22
0,-3.45,0,0,-0.0143,0.018,177.1014,0.0034,23.45,8.97,2.1186,0,0.7076,8.886,32.4091,26.4808,5.9053,0,264.272,12.5169,2.9461,0.0013,2.583,1.0539,0.0103,0,6.2279,-6254.25,74.5889,15.54,0,0.623,0.0289,0.2002,16.27,4.166,0.0056,-0.7569,538.1373,1.2157,0.191,5.7472,9.449,4.6947,0.0867,628.6264,2.164,86.2011,1.775,0.066,0.29
0,-0.2627,0,0,-0.0115,0.0162,0,0.0021,20.2627,4.09,2.027,0,0.8454,8.8424,24.7094,39.0033,2.7083,0,257.312,12.4716,1.2803,0.0014,2.891,0.6321,0.0062,3.3972,3.1385,-5564,68.1333,15.83,8.1287,0.3057,0.0362,0.2944,17.62,3.247,0.0029,-2.458,530.3364,2.5684,0.1043,4.8257,14.5257,3.5312,0.0662,611.9391,-0.0759,86.8271,0.8834,0.0594,0.23
0,1.0636,0.0208,4.4181,-0.0109,0.0144,475.7265,0.0062,18.9364,11.17,2.5236,0.0055,0.8361,8.5987,22.5764,35.6979,7.3977,0.4699,269.564,12.6006,2.8877,0.0018,2.773,1.9578,0.0187,125.7114,3.7728,-6256.5,69.8222,15.73,119.9884,0.3943,0.0288,0.5534,9.69,3.175,0.0086,1.088,384.6536,2.5965,0.1194,5.1134,21.9288,4.6381,0.1013,637.8036,3.312,86.7807,2.771,0.0571,0.62
0,-5.6018,0.1873,40.8202,-0.0026,0.03,202.4343,0.0066,25.6018,7.91,2.2693,0.0335,0.7931,8.3324,33.4591,247.343,5.7121,0.4588,268.462,12.4896,2.7318,0.0021,2.734,2.0904,0.0201,0,12.3387,-5558.25,66.9222,15.73,0,1.2359,0.0291,0.3286,8.81,3.084,0.0098,0,533.5964,2.2101,0.3342,4.9519,14.4794,3.4998,0.1923,622.1827,3.385,86.8346,3.0453,0.1124,0.93
0,19.8,0.0457,9.8296,-0.0074,0.0137,35.4545,0.0036,20.2,10.58,2.0348,0.0092,0.7608,9.2658,28.6955,53.6913,7.0096,0.4653,262.2,12.4247,3.0385,0.0014,2.713,1.1005,0.0107,7.9877,4.9557,-5349,61.6222,15.83,11.4179,0.4519,0.0095,0.4444,7.22,3.448,0.0056,0,535.0427,2.4487,0.1434,4.3512,21.8407,3.2257,0.1452,613.01,2.051,88.2109,1.7207,0.052,0.52
0,-2.9727,0,0,-0.0122,0.0179,416.1162,0.0026,22.9727,9.05,2.113,0,0.8037,9.0942,28.1049,44.3077,5.8586,0,264.272,12.4804,2.5017,0.0014,2.92,0.8352,0.0082,0,4.3132,-5615.75,73.7222,15.77,0,0.4176,0.0335,0.3068,12.08,2.865,0.0041,-2.647,529.5182,5.1311,0.1289,5.3535,14.5194,3.3901,0.0673,636.2836,3.2,86.7663,1.2182,0.0589,0.25
0,3.3573,0,0,-0.0099,0.0343,194.5031,0.0033,16.6427,12.81,1.9098,0,0.6652,9.065,21.6069,62.9442,8.362,0,275.728,12.3557,3.3203,0.001,2.909,1.0003,0.0097,0,3.5047,-5393.5,72.1556,15.56,0,0.3485,0.0297,0.3669,15,4.523,0.005,-0.9934,534.3936,3.5465,0.1092,5.7494,19.2104,3.3889,0.0518,629.2445,2.478,86.3325,1.6026,0.1185,0.25
0,4.1464,0,0,-0.0099,0.0202,132.6463,0.003,15.8536,12.08,2.2417,0,0.7697,8.5889,20.9393,62.7054,8.2175,0,259.932,12.5663,3.7309,0.0024,2.915,0.9017,0.0088,0,3.6339,-5618.75,74.9667,15.63,0,0.3925,0.0354,0.2291,10.53,4.171,0.0061,0.1419,534.5309,4.9176,0.1177,4.2502,10.2177,3.3132,0.0625,615.8945,2.796,86.9963,1.8864,0.0551,0.22
0,0.3491,0.0178,3.8641,-0.007,0.0235,0,0.0041,19.6509,7.02,2.4033,0.0049,0.6697,8.897,27.8925,42.6288,4.672,0.4618,264.466,12.5531,2.0829,0.0009,2.5,1.3328,0.0129,3.258,5.1746,-5612.5,70.0111,15.67,7.3795,0.5055,0.0332,0.5611,18.15,4.754,0.0083,-0.5677,533.3382,3.6781,0.1443,5.6315,23.3488,3.4188,0.0825,620.2036,0,87.0027,2.6774,0.0878,0.3
0,1.8718,0,0,-0.0102,0,658.1836,0,18.1282,14.31,2.0831,0,0,8.7786,23.3129,75.8621,9.7475,0,257.974,12.479,3.5173,0.0009,0,0,0,0,0,-5319.5,73.0667,0,0,0,0,0.4774,15.74,0,0,0,528.7918,1.6199,0,6.4359,22.9183,3.386,0.0592,633.1973,2.741,86.4039,0,0,0.23
0,0.5091,0.0216,4.6805,-0.01,0.0302,870.1786,0.0051,19.4909,13.75,1.8366,0.0072,0.6887,9.7324,23.1579,49.9376,9.1825,0.4621,264.45,12.5455,3.7266,0.0016,2.688,1.5137,0.0146,0,3.404,-6305.5,67.6111,15.75,0,0.3587,0.0143,1.1093,7.11,3.494,0.0071,-0.0473,513.0527,3.2416,0.1067,4.847,60.4003,4.56,0.0483,612.7173,6.215,87.1381,2.1806,0.1041,0.19
0,1.3664,0.0217,4.7312,-0.0101,0.0231,252.4952,0.0015,18.6336,9.39,2.0973,0.0057,0.7101,8.659,25.688,35.5995,6.4272,0.4592,252.714,12.5031,2.831,0.0014,2.588,0.4568,0.0045,2.1476,9.4831,-6350.25,65.9556,15.99,6.895,0.924,0.0102,0.2556,14.36,4.361,0.002,-0.6623,535.1664,3.3457,0.2473,6.0876,12.1875,4.6486,0.0969,622.2264,2.864,86.8196,0.5766,0.0998,0.4
1,3.7982,0,0,-0.005,0.0364,129.7989,0.0052,16.2018,5.34,2.0687,0,0.716,9.1855,22.3823,83.3747,3.7025,0,264.272,12.4616,1.9379,0.0014,2.565,1.6453,0.016,1.8543,3.7668,-5120,71.2,15.92,5.0244,0.3796,0.0225,0.2813,7.39,4.325,0.0084,0.2838,508.2764,2.4461,0.1101,5.8881,13.5991,3.3954,0.1588,604.3945,1.88,86.3482,2.6605,0.1251,0.51
0,-3.1818,0,0,-0.0095,0.0239,334.0857,0.0017,23.1818,9.36,2.1114,0,0.655,8.3267,28.4535,46.3768,6.16,0,264.272,12.649,3.0933,0.0015,2.658,0.5624,0.0055,0,11.4608,-5281,73.2556,15.72,0,1.0472,0.0308,0.2497,15.99,4.682,0.002,-0.9934,526.2355,4.9605,0.3093,7.415,11.8247,3.3697,0.0734,630.0127,3.131,86.889,0.5997,0.0936,0.29
0,-7.8145,0,0,-0.0121,0.0255,138.5877,0.0061,27.8145,11.9,2.0329,0,0.8218,9.1637,36.343,22.3602,7.7685,0,283.232,12.2747,3.65,0.0009,2.99,1.8977,0.0184,0,3.0135,-5441,74.6111,15.66,0,0.306,0.0421,0.2568,16.28,2.679,0.0079,0.5204,532.1382,4.1545,0.0956,6.2413,12.6333,3.275,0.1207,630.9482,2.925,87.3675,2.4646,0.0823,0.4
0,-0.1464,0.016,3.4358,-0.0118,0.023,0,0.0019,20.1464,6.87,1.974,0.0059,0.8121,8.662,24.8064,30.4118,4.58,0.466,251.8,12.4804,2.2256,0.0012,2.873,0.6138,0.006,0,1.7393,-5637.5,67.6333,15.7,0,0.1744,0.0325,0.2824,13.17,3.008,0.0018,-2.033,529.9445,9.69,0.0638,5.7136,14.3055,3.4656,0.0673,625.3073,2.743,86.2277,0.5662,0.0838,0.25
0,4.4036,0,0,-0.0084,0.027,54.5004,0.0041,15.5964,6.8,2.1345,0,0.8884,8.8249,21.199,37.9822,4.6098,0,260.822,12.4278,2.1024,0.001,2.947,1.2699,0.0124,2.8927,29.4205,-2622.5,65.4556,15.87,4.5489,2.8455,0.0219,0.2879,6.43,2.322,0.0019,0.0946,529.3927,4.9939,0.9118,4.0516,13.4859,3.4811,0.1166,611.83,0,86.8889,0.5602,0.0851,0.39
0,-0.2491,0,0,-0.0091,0.0256,0,0.0021,20.2491,4.71,1.8126,0,0.7873,9.0744,24.1601,75.0345,3.1226,0,264.272,12.5492,1.6829,0.0014,2.721,0.6534,0.0064,4.6698,4.8318,-5295.25,68.3111,15.8,5.5791,0.4688,0.0267,0.2619,10.73,4.014,0.0026,-0.0473,532.1073,0,0.1384,4.4175,14.448,3.3107,0.1753,625.0464,2.308,85.9594,0.7871,0.0906,1.24
0,5.9073,0.0242,5.2249,-0.0047,0.0316,76.5159,0.0022,14.0927,8.23,2.313,0.0078,0.6586,9.3335,19.9156,85.7909,5.5799,0.464,0,12.4978,2.4824,0.0017,2.486,0.6777,0.0066,0,8.1167,-6465,68.3333,15.75,0,0.8351,0.0217,0.192,6.04,4.348,0.0031,-0.0473,532.6755,3.6903,0.2417,5.3542,8.303,4.6759,0.0458,607.1727,3.142,86.8786,0.9218,0.1013,0.17
0,4.06,0.0253,5.4279,-0.0097,0.0166,185.9606,0.0014,15.94,9.78,2.2646,0.0072,0.6887,8.9546,20.4742,73.5751,6.563,0.4659,252.35,12.4978,2.79,0.0016,2.688,0.4251,0.0042,0,5.9859,-6252.75,68.6556,15.75,0,0.6129,0.0143,0.2855,13.25,3.494,0.0025,-0.0473,533.3109,2.6284,0.1741,5.5533,12.6092,4.7207,0.0458,615.0545,1.831,86.9821,0.7741,0.0617,0.17
0,0.4027,0.0161,3.4607,-0.0096,0.0245,0,0.0045,19.5973,6.63,2.0862,0.0043,0.7833,8.7696,27.2715,41.5045,4.7142,0.4646,267.446,12.5896,2.2712,0.0014,2.821,1.4187,0.0137,0,6.4962,-6564.5,68.3333,15.8,0,0.6376,0.015,0.2627,14.54,3.884,0.0051,-0.615,535.4364,4.9747,0.1808,3.8517,12.593,4.6954,0.1088,616.8555,3.317,86.5639,1.5671,0.1012,0.41
0,7.9373,0.0263,5.6533,-0.0103,0.0118,78.6164,0.0045,12.0627,4.32,2.0856,0.0062,0.7884,8.5251,18.1451,46.6586,3.0303,0.4653,264.272,12.5478,1.2316,0.0013,2.766,1.3733,0.0132,2.1413,3.9985,-5411.5,70.5444,15.92,5.6864,0.3706,0.0383,0.3025,12.03,4.289,0.0054,-0.5204,533.0191,5.0506,0.122,4.7462,14.5051,3.3468,0.0716,622.71,2.23,87.1828,1.6372,0.0393,0.23
0,0.7227,0.0378,8.2751,-0.015,0.0141,662.7673,0.002,19.2773,5.04,2.0161,0.0085,0.7586,8.7867,24.1852,37.2712,3.6395,0.4563,0,12.499,1.4806,0.0024,2.453,0.6021,0.0059,2.3477,4.9308,-6585.75,67.4778,15.89,6.0609,0.5231,0.012,0.3213,9.1,4.392,0.0018,-0.5204,531.4073,3.2064,0.1512,5.1275,15.9361,4.7084,0.0964,620.8036,2.956,86.5708,0.5385,0.0491,0.38
0,-1.9482,0,0,-0.0111,0.0165,737.6108,0.0039,21.9482,8.51,2.1244,0,0.828,8.3159,28.4165,62.4434,5.7,0,264.272,12.5008,2.9841,0.0013,2.848,1.1899,0.0116,3.0466,4.1549,-5400.5,75.8889,15.71,4.6304,0.3947,0.0349,0.3116,11.65,3.22,0.0064,-2.742,531.0364,2.341,0.1219,6.223,14.6674,3.2819,0.0588,626.8564,2.806,86.834,1.927,0.0658,0.21
0,0.2327,0,0,-0.0136,0.0153,0,0.003,19.7673,4.49,1.5887,0,0.6543,8.7552,26.7875,26.4706,3.0945,0,271.466,12.4343,1.3982,0.0011,2.485,0.9891,0.0096,0,3.8675,-5405.5,73.2444,15.58,0,0.3863,0.0311,0.2039,8.46,4.538,0.0037,-1.088,534.3264,3.2618,0.1167,5.6142,12.833,3.2762,0.0588,631.7491,3.074,86.438,1.1824,0.0536,0.23
0,-3.9045,0.0393,8.3763,-0.0132,0.0638,171.3388,0.0018,23.9045,7.74,2.1394,0.0103,0.8264,8.6149,30.2138,27.3504,5.3634,0.469,251.154,12.5106,2.4752,0.001,2.825,0.5285,0.0052,0,5.2147,-5207.25,71.6556,15.84,0,0.4878,0.0378,0.3258,9,3.583,0.0023,0,535.1345,2.7572,0.1403,5.8287,15.2286,3.2203,0.06,608.2927,3.014,86.7323,0.7296,0.2357,0.23
0,29.7509,0.028,6.0442,-0.005,0.016,25.9488,0.0036,10.2491,13.83,2.1114,0.0057,0.7388,8.6667,16.2643,151.5152,9.2718,0.4629,265.14,0,3.9229,0.0011,2.643,1.1213,0.0109,0,45.4373,-6463,67.4,15.76,0,4.5787,0.0224,0.2669,8.38,3.617,0.0047,0.0473,533.3509,4.8913,1.5697,3.9,12.64,4.6479,0,617.9164,4.866,86.9255,1.476,0.0517,0
0,5.0818,0,0,-0.0086,0.016,112.5581,0.0063,14.9182,7.34,1.6984,0,0.8543,8.5003,22.4191,46.6472,5.2405,0,268.002,12.4049,3.0256,0.0016,2.783,1.9681,0.0188,3.6165,3.9428,-6465,71.4333,15.73,5.5983,0.3718,0.0131,0.2835,8.45,3.235,0.006,0.7096,535.0509,5.6233,0.1147,5.9319,16.6894,4.6039,0.0533,602.4273,4.022,87.1866,1.8986,0.0595,0.19
0,-7.87,0,0,-0.0086,0.0169,77.0013,0.0042,27.87,8.9,1.1073,0,0.7573,8.7556,35.7993,89.7959,6.0516,0,264.272,12.4694,2.6611,0.0015,2.976,1.2441,0.0121,0,4.9967,-4992.75,67.9889,15.62,0,0.4867,0.042,0.0667,4.95,2.992,0.0057,0.9461,528.0127,2.9506,0.1391,5.1438,6.0256,3.4166,0.116,613.0664,4.194,86.5808,1.7691,0.0649,0.66
0,13.8118,0.1661,35.3366,-0.0033,0.0501,93.1087,0.0027,26.1882,6.67,2.0382,0.0257,0.8434,8.7588,36.5543,218.1818,4.9417,0.47,264.056,12.5235,1.8133,0.0014,2.83,0.7779,0.0076,2.4753,4.523,-2597,63.9778,15.73,4.4861,0.4134,0.0413,0.3075,9.75,3.133,0.004,0.0473,535.7673,5.9924,0.1337,3.8246,15.0879,3.4612,0.096,626.81,5.103,88.3548,1.2128,0.1613,0.34
0,-0.0045,0,0,-0.0112,0.0269,0,0.0041,20.0045,11.06,2.349,0,0.5833,8.1161,30.4948,32.1788,7.5303,0,266.932,12.3578,2.9927,0.0026,2.381,1.2635,0.0123,0,3.8947,-5327.5,73.7667,15.7,0,0.3799,0.0207,0.3099,5.38,5.854,0.0053,-3.732,533.3073,2.087,0.1154,5.0227,13.1943,3.5218,0.0909,608.12,2.736,87.1218,1.6442,0.1065,0.33
0,1.89,0.017,3.7098,-0.0131,0.0171,238.6243,0.0017,18.11,4.83,2.2512,0.0051,0.822,8.7373,24.9871,26.7431,3.255,0.4592,247.658,12.5106,1.5795,0.002,2.822,0.5589,0.0055,0,4.9233,-5632.75,68.6444,15.89,0,0.4787,0.0437,0.2209,5.34,3.202,0.0034,-1.56,532.4645,5.3765,0.1379,5.6656,9.8105,3.4354,0.06,616.6809,2.919,86.252,1.0785,0.072,0.23
0,1.4609,0,0,-0.0107,0.0208,433.9764,0.0019,18.5391,8.87,1.8932,0,0.8046,8.897,23.5831,47.7752,5.8149,0,255.008,12.5992,2.8486,0.0021,2.753,0.5823,0.0057,2.4183,6.1111,-5663.5,69.1222,15.7,5.8832,0.574,0.0411,0.2571,14.66,3.108,0.002,0.0946,531.0518,2.6964,0.167,4.7678,13.5789,3.4297,0.0631,615.8436,0,87.0027,0.6259,0.0784,0.22
0,3.4318,0.0311,6.7908,-0.0134,0.0162,416.9801,0.0039,16.5682,7.89,1.9611,0.008,0.8336,8.0787,21.7987,47.0588,5.2435,0.4574,275.244,12.5224,2.7531,0.0012,2.926,1.2295,0.012,3.0312,19.2562,-5773,75.2556,15.78,4.328,2.0745,0.0289,0.2474,12.39,2.948,0.003,-2.789,531.4591,2.7625,0.7232,5.8085,12.6151,3.2934,0.0902,629.2973,2.841,87.1927,0.8909,0.0681,0.32
0,-1.65,0,0,-0.0136,0.0209,263.637,0.003,21.65,6.78,2.0719,0,0.6595,9.004,29.6873,40.5157,4.5493,0,264.376,12.6057,1.8863,0.0021,2.671,0.9602,0.0094,0,4.285,-5594.75,75.0333,15.77,0,0.4144,0.0321,0.3412,8.76,4.775,0.0036,-0.0946,536.2964,5.8358,0.1319,5.7336,16.4699,3.2968,0.0819,629.6727,4.597,86.4814,1.0956,0.0662,0.27
0,-3.9218,0,0,-0.011,0.0179,208.8317,0.0052,23.9218,9.42,2.4103,0,0.7595,9.6136,29.8238,31.0148,6.2586,0,264.272,12.5547,2.6882,0.0025,3.018,1.6621,0.016,2.1757,4.1837,-5740.75,67.2111,15.79,6.8457,0.4145,0.014,0.4025,14.11,3.431,0.0065,-2.789,530.3073,1.3996,0.1282,6.6716,16.7005,3.3913,0.0648,622.3882,4.696,86.9287,1.9774,0.0752,0.26
